1	autre	autre
2	autre	autre
3	autre	autre
4	cine	critique
5	autre	autre
6	autre	autre
7	autre	autre
8	autre	autre
9	autre	autre
10	autre	autre
11	autre	autre
12	autre	autre
13	autre	autre
14	autre	autre
15	critique	critique
16	cine	cine
17	autre	autre
18	autre	autre
19	autre	autre
20	autre	autre
21	autre	autre
22	autre	cine
23	cine	cine
24	critique_a	autre
25	autre	autre
26	autre	autre
27	autre	autre
28	autre	autre
29	critique	critique
30	autre	autre
31	autre	autre
32	autre	autre
33	autre	autre
34	autre	autre
35	autre	autre
36	cine	cine
37	autre	autre
38	autre	autre
39	autre	autre
40	autre	autre
41	autre	autre
42	autre	autre
43	autre	autre
44	autre	autre
45	autre	autre
46	autre	autre
47	autre	autre
48	autre	autre
49	autre	autre
50	autre	autre
51	autre	autre
52	critique_a	autre
53	autre	autre
54	autre	autre
55	autre	autre
56	autre	autre
57	autre	autre
58	autre	autre
59	autre	autre
60	autre	autre
61	autre	autre
62	autre	autre
63	autre	autre
64	autre	autre
65	autre	autre
66	autre	autre
67	autre	autre
68	autre	autre
69	autre	autre
70	autre	autre
71	autre	autre
72	autre	autre
73	autre	autre
74	autre	autre
75	autre	autre
76	autre	autre
77	autre	autre
78	autre	autre
79	autre	autre
80	autre	autre
81	autre	autre
82	autre	autre
83	autre	autre
84	autre	autre
85	autre	autre
86	autre	autre
87	autre	autre
88	autre	autre
89	autre	autre
90	autre	autre
91	autre	autre
92	autre	autre
93	autre	autre
94	critique	critique
95	autre	autre
96	autre	autre
97	autre	autre
98	autre	autre
99	autre	autre
100	autre	autre
101	autre	autre
102	autre	autre
103	autre	cine
104	autre	autre
105	autre	autre
106	autre	autre
107	autre	autre
108	autre	autre
109	critique_a	autre
110	autre	autre
111	autre	autre
112	autre	autre
113	cine	cine
114	autre	autre
115	autre	autre
116	autre	autre
117	autre	autre
118	autre	autre
119	autre	autre
120	autre	critique_a
121	autre	autre
122	autre	autre
123	autre	autre
124	autre	autre
125	autre	autre
126	autre	autre
127	autre	cine
128	critique_a	autre
129	autre	autre
130	autre	autre
131	autre	autre
132	autre	autre
133	autre	autre
134	autre	critique_a
135	autre	autre
136	autre	cine
137	autre	autre
138	autre	autre
139	autre	autre
140	autre	autre
141	autre	critique_a
142	autre	autre
143	autre	critique_a
144	autre	autre
145	autre	autre
146	autre	autre
147	autre	autre
148	autre	autre
149	autre	autre
150	autre	autre
151	autre	cine
152	autre	critique_a
153	autre	autre
154	autre	autre
155	autre	autre
156	autre	autre
157	autre	autre
158	autre	autre
159	autre	autre
160	autre	critique_a
161	autre	autre
162	autre	autre
163	autre	cine
164	autre	autre
165	autre	autre
166	autre	autre
167	autre	autre
168	autre	critique_a
169	autre	autre
170	autre	autre
171	critique	critique
172	autre	autre
173	autre	autre
174	autre	critique
175	critique_a	critique_a
176	critique_a	critique_a
177	critique_a	cine
178	critique_a	critique_a
179	autre	autre
180	autre	autre
181	autre	autre
182	autre	autre
183	autre	autre
184	autre	autre
185	autre	autre
186	autre	autre
187	autre	autre
188	autre	autre
189	autre	autre
190	autre	autre
191	autre	autre
192	autre	autre
193	autre	autre
194	autre	autre
195	autre	cine
196	autre	autre
197	autre	autre
198	autre	autre
199	autre	autre
200	autre	autre
201	autre	autre
202	autre	autre
203	autre	critique
204	autre	autre
205	autre	autre
206	autre	autre
207	autre	autre
208	autre	autre
209	autre	autre
210	autre	autre
211	autre	autre
212	autre	autre
213	autre	autre
214	autre	critique_a
215	autre	autre
216	autre	autre
217	autre	autre
218	autre	autre
219	autre	autre
220	autre	autre
221	autre	autre
222	autre	autre
223	autre	autre
224	autre	autre
