0	critique_a	critique_a
1	critique_a	critique_a
2	autre	autre
3	autre	critique_a
4	autre	critique_a
5	autre	autre
6	autre	autre
7	autre	autre
8	autre	cine
9	cine	cine
10	cine	cine
11	autre	autre
12	autre	autre
13	autre	autre
14	autre	autre
15	autre	autre
16	critique	critique
17	critique	critique
18	autre	autre
19	autre	autre
20	autre	cine
21	autre	autre
22	critique	critique
23	autre	cine
24	cine	cine
25	cine	cine
26	cine	critique
27	critique_a	critique_a
28	critique_a	critique_a
29	autre	autre
30	autre	autre
31	autre	autre
32	autre	autre
33	critique_a	critique_a
34	autre	critique_a
35	autre	autre
36	autre	autre
37	cine	cine
38	autre	autre
39	autre	autre
40	autre	autre
41	autre	autre
42	autre	autre
43	autre	cine
44	autre	autre
45	critique_a	critique_a
46	autre	critique_a
47	cine	cine
48	critique_a	critique_a
49	cine	cine
50	autre	autre
51	autre	autre
52	autre	autre
53	autre	autre
54	autre	autre
55	critique	critique
56	autre	autre
57	critique	critique
58	critique	critique
59	autre	autre
60	critique	critique_a
61	cine	cine
62	critique	critique
63	cine	cine
64	cine	cine
65	autre	cine
66	critique	critique
67	critique	critique
68	critique	critique
69	critique_a	critique_a
70	cine	cine
71	autre	cine
72	autre	autre
73	autre	autre
74	critique	critique
75	autre	autre
76	autre	autre
77	autre	autre
78	critique	critique
79	autre	autre
80	critique	critique
81	autre	autre
82	cine	critique
83	autre	autre
84	autre	autre
85	autre	autre
86	critique	critique
87	cine	cine
88	critique	critique
89	cine	cine
90	critique	critique
91	cine	critique
92	critique	critique_a
93	autre	autre
94	autre	autre
95	autre	cine
96	autre	autre
97	critique	critique
98	critique_a	critique_a
99	critique	critique
100	cine	critique_a
101	autre	cine
102	autre	autre
103	critique	critique
104	cine	critique_a
105	critique	critique
106	critique	critique
107	cine	cine
108	critique	critique
109	critique	critique
110	cine	cine
111	critique	critique
112	critique	critique
113	critique	critique_a
114	critique	critique
115	autre	autre
116	cine	cine
117	critique	critique
118	critique	critique
119	autre	autre
120	cine	cine
121	critique	critique
122	critique	critique
123	autre	autre
124	autre	autre
125	critique	critique
126	autre	autre
127	autre	autre
128	autre	autre
129	cine	cine
130	autre	autre
131	autre	autre
132	autre	autre
133	autre	autre
134	autre	autre
135	autre	autre
